time_stamp,latitude,longitude,ns_indicator,ew_indicator,gps_satellites,altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,magnetometer_x,magnetometer_y,magnetometer_z,angular_speed_x,angular_speed_y,angular_speed_z,acquisition_board_state_1,acquisition_board_state_2,acquisition_board_state_3,power_supply_state_1,power_supply_state_2,payload_board_state_1
47180,0,0,S,W,19,9782.502550509302,77426.53712976743,41.839877133237884,0,0,0,0,0,0,-160.30104367451594,94.00320924523122,77.57770619066584,0,0,1,0,1,0
47287,0,0,N,W,17,9798.960777925484,77517.95311900106,42.381282676681025,0,0,0,0,0,0,-158.82853576540515,94.86860614528327,76.42906523380505,0,0,0,0,1,0
47379,0,0,S,W,23,9815.245303068345,77635.73587255129,42.491755308235454,0,0,0,0,0,0,-158.93781307540422,97.57699672935878,79.47737350773942,0,1,0,1,1,0
47462,0,0,S,E,24,9829.107659018619,77728.57830044994,42.08162591498388,0,0,0,0,0,0,-158.27761728132367,99.14817166068936,78.46404655391188,0,0,1,0,0,0
47567,0,0,N,E,22,9846.500693489932,77856.81053191127,41.60117985964044,0,0,0,0,0,0,-161.7260209825293,101.24819002372107,75.09599261088465,0,0,1,0,1,0
47671,0,0,S,W,19,9863.095326097882,77969.22865002218,42.26171889645998,0,0,0,0,0,0,-156.70996931249582,98.97776620509524,70.90261923025173,0,1,1,0,1,1
47785,0,0,S,W,17,9881.41452252673,78084.28142135438,41.49571077072718,0,0,0,0,0,0,-159.01668434429556,103.16807736919776,69.61485869483717,1,0,1,0,1,0
47868,0,0,S,E,15,9895.219016032732,78168.5523734551,41.84266066501289,0,0,0,0,0,0,-156.90484103048564,107.50716463419094,71.17774276889402,1,0,1,1,0,1
47962,0,0,S,E,18,9910.81402546612,78301.27768890883,42.259794418961235,0,0,0,0,0,0,-160.9539248063357,106.11951201052241,65.04702328868423,1,0,0,0,1,0
48040,0,0,S,E,17,9930.55282693378,78398.299036565,41.50223328710249,0,0,0,0,0,0,-156.7951912283748,109.80701754843966,65.62467074420233,0,1,0,0,1,0
48125,0,0,N,W,20,9942.573996704956,78511.01321138642,41.62694919544447,0,0,0,0,0,0,-159.43147721919763,109.14535120979538,66.5543270963105,1,0,0,0,1,1
48233,0,0,S,E,16,9960.189261680067,78640.43078342106,41.99612700990387,0,0,0,0,0,0,-156.5626145058376,112.28566627843149,60.68750184006987,1,0,0,0,1,0
48324,0,0,S,E,19,9978.15381363196,78745.56988133879,41.987395573592025,0,0,0,0,0,0,-155.10710312212314,113.57799676677716,59.016023998058124,0,1,1,1,0,1
48439,0,0,N,E,20,9993.625839947392,78843.11829171776,42.435182081637116,0,0,0,0,0,0,-157.0334979539758,111.31215827392386,57.123798897956505,0,1,0,1,0,1
48568,0,0,N,W,22,10011.058220967347,78949.07773810552,42.58562051023878,0,0,0,0,0,0,-158.65028196395446,112.36336512519543,57.19410283284742,0,1,1,0,1,0
48693,0,0,N,E,21,10024.555727539857,79081.4377022253,42.04333708337115,0,0,0,0,0,0,-159.8005136502069,112.54894542062554,56.79246166405027,0,0,0,0,1,0
48799,0,0,S,W,18,10040.682472799932,79168.87264518722,41.81644563166762,0,0,0,0,0,0,-156.7807396469111,114.87100880176926,56.015283792363874,0,1,1,1,1,0
48925,0,0,S,E,15,10060.140063591336,79275.90747902475,42.56090971617474,0,0,0,0,0,0,-153.42132173905796,120.74820547228569,53.833349038487405,0,1,0,0,1,1
49054,0,0,S,E,19,10076.01622179045,79387.4540179292,41.959843528790095,0,0,0,0,0,0,-154.91347982947315,119.42078859790475,53.53224808492571,1,1,1,1,1,1
49167,0,0,N,W,18,10089.913209025244,79503.15531684592,42.44094571040868,0,0,0,0,0,0,-157.70371052661747,119.64466803350716,49.59587709683997,1,0,0,1,0,0
49239,0,0,S,E,23,10108.666054664161,79603.09659474342,42.30384062223875,0,0,0,0,0,0,-153.16477059075402,124.60116705753555,46.36560032619707,0,0,1,1,0,1
49321,0,0,S,E,21,10123.923377962847,79710.93247917463,41.456023657170554,0,0,0,0,0,0,-154.60668739095811,121.0383249055012,47.863308392747875,0,0,0,1,1,0
49394,0,0,N,W,16,10140.080907754349,79845.38386501638,41.66938326733555,0,0,0,0,0,0,-152.8918189375849,127.22852743552626,42.304517348109385,0,0,0,0,1,0
49470,0,0,N,E,21,10155.527729306274,79945.10161928427,42.50203601698761,0,0,0,0,0,0,-151.16868113873812,127.89837724801515,45.0128547706068,1,0,0,0,0,1
49555,0,0,S,W,19,10173.511060574603,80062.37386675182,41.52843111347262,0,0,0,0,0,0,-154.72498006543387,128.64717355580268,41.97570023830059,1,1,0,0,1,1
49627,0,0,S,W,15,10155.50463465439,79945.97049166271,42.39405232706744,0,0,0,0,0,0,-149.96271020714477,128.95327155896922,41.55303486734846,0,1,1,0,1,0
49740,0,0,S,E,19,10140.496727232514,79833.35482586389,41.50884737605616,0,0,0,0,0,0,-152.14952964173455,129.31523889973465,35.77239423356394,1,0,1,1,0,0
49842,0,0,S,E,18,10122.524358289382,79710.1544183843,41.846986355607115,0,0,0,0,0,0,-151.88781712286072,129.71874770737745,33.23958726911979,1,1,0,1,1,0
49919,0,0,N,W,23,10110.204057195318,79600.8989274367,42.33142102088668,0,0,0,0,0,0,-152.2053198995942,132.15344781282727,35.54023938634258,0,1,0,1,1,1
50021,0,0,S,W,20,10091.04168771335,79514.16130334653,42.37121315462627,0,0,0,0,0,0,-150.45753615352885,130.623006028627,34.70837418449392,1,1,1,1,0,1
50133,0,0,N,E,23,10074.913036129086,79384.96263679337,42.10374634175487,0,0,0,0,0,0,-148.16727042743173,134.12838680449548,33.17315725757098,1,0,0,0,0,1
50217,0,0,N,E,24,10058.764107884399,79289.72724915775,41.76860430874504,0,0,0,0,0,0,-149.81359652469902,136.98498370924273,30.349989715608793,0,0,0,0,1,0
50334,0,0,N,W,20,10043.097797043356,79159.33687119381,41.96371464923404,0,0,0,0,0,0,-151.4237072139191,135.8193868626544,26.616448157114057,0,0,0,0,0,0
50464,0,0,N,E,21,10027.483932888625,79079.50315421494,41.47929953751667,0,0,0,0,0,0,-149.83522402139948,137.33400601538864,24.79705193319182,0,0,1,0,0,1
50592,0,0,N,W,15,10008.560359964114,78956.69703810284,41.87984195712379,0,0,0,0,0,0,-150.71298485569795,140.78071894066719,25.218650914749574,0,0,1,0,0,1
50719,0,0,N,E,17,9994.400526661866,78831.14827904064,41.559402329368766,0,0,0,0,0,0,-146.87325402910102,142.05948265932693,21.705960398896536,1,1,0,0,1,1
50799,0,0,S,E,24,9976.538822157107,78748.6414851357,41.79260596563343,0,0,0,0,0,0,-147.7022948045005,142.3090683526373,20.805800091690692,0,0,0,0,1,1
50882,0,0,S,E,21,9959.793491626193,78617.1531897918,42.53481788674996,0,0,0,0,0,0,-149.16928508304235,142.75383344235664,21.17500740604163,1,1,1,1,0,0
50953,0,0,S,W,24,9945.593534736643,78513.84281598784,41.8173907923946,0,0,0,0,0,0,-146.54660247662673,141.47950272202505,14.429582414438343,1,1,1,0,0,0
51073,0,0,N,W,22,9928.476218583326,78414.27259606453,41.42488117028819,0,0,0,0,0,0,-145.8400133344691,144.81239801559127,15.028254913211889,1,0,1,0,1,1
51191,0,0,N,W,16,9911.062413368474,78278.4491277697,41.60604959517178,0,0,0,0,0,0,-142.80759105377322,146.26325621102458,15.85011181015835,0,0,0,0,1,1
51309,0,0,S,W,17,9897.002715584827,78175.93578778638,41.643967835933914,0,0,0,0,0,0,-145.54482827264601,148.12499414945427,8.940206696064436,0,0,1,0,1,1
51392,0,0,N,E,23,9879.100794176265,78081.50562920122,42.570143438848646,0,0,0,0,0,0,-142.46617847524755,149.40061590708862,6.875028079200127,1,1,1,1,0,0
51475,0,0,S,W,23,9865.607631651073,77977.31140944618,41.62438369802884,0,0,0,0,0,0,-139.64618457659944,148.34481876760424,8.020605079170032,1,1,1,0,0,0
51576,0,0,N,E,20,9844.820086312897,77854.78321407185,42.28473856321883,0,0,0,0,0,0,-141.64225627576525,146.19385408397866,8.42536487958264,1,1,0,0,1,1
51646,0,0,N,W,22,9829.375782407376,77731.34488426066,42.06304627020766,0,0,0,0,0,0,-141.9210550891522,149.90349562898464,3.3486866728415556,1,0,1,1,0,0
51751,0,0,N,E,18,9815.874282706001,77643.53393995418,42.244587578841525,0,0,0,0,0,0,-142.00312167768624,148.98379366017147,0.8016508804717917,0,1,1,0,1,0
51840,0,0,S,W,19,9795.818659900135,77516.32288343865,41.762911709129384,0,0,0,0,0,0,-142.05954535940668,151.61085561078866,0.9732922393615011,1,0,1,0,0,1
51931,0,0,N,E,15,9783.375302700108,77424.25291016612,41.950159630881004,0,0,0,0,0,0,-137.46412778525507,152.42535051108217,-1.7070368354422412,1,0,1,0,1,1
52013,0,0,S,W,15,9763.016590110994,77307.60875404929,41.64518504730232,0,0,0,0,0,0,-137.52981015027987,150.89854118671667,-2.5233535367373747,0,0,0,1,1,1
52087,0,0,N,W,19,9751.270549633868,77200.32425031265,42.52500619433125,0,0,0,0,0,0,-135.39154067455218,152.51640878553198,-7.225535735698761,0,0,0,0,1,1
52205,0,0,S,E,18,9732.772455813161,77079.84239244171,41.43537606339012,0,0,0,0,0,0,-133.36157697747555,151.52554501092348,-6.400544605807653,1,1,1,1,1,0
52330,0,0,N,W,22,9716.692743925434,76964.70738621132,41.96788233481242,0,0,0,0,0,0,-133.22507482578928,154.24316703055172,-6.389816135982208,1,1,1,1,1,1
52424,0,0,S,E,23,9701.434179517302,76866.94407718592,41.5902751010959,0,0,0,0,0,0,-131.4891099998079,157.67751411306438,-9.981619110120064,1,0,0,0,1,1
52500,0,0,N,E,16,9684.070067786533,76766.8799191583,42.4406883639732,0,0,0,0,0,0,-131.31286473139417,157.38873141337183,-8.967775058493174,0,1,1,0,0,0
52590,0,0,S,E,23,9668.204564131238,76646.48869498237,41.67357634023526,0,0,0,0,0,0,-133.33698933671135,158.08032306176045,-12.447592893494837,0,1,0,1,1,1
52691,0,0,S,E,20,9652.698823856625,76548.72451313751,41.8167161348963,0,0,0,0,0,0,-134.32468166642371,160.75336680854807,-14.371480144794226,0,0,1,0,1,1
52771,0,0,N,E,16,9635.240259127986,76428.82154928603,42.39543568400919,0,0,0,0,0,0,-130.16221557023076,160.5994470365491,-15.067437750778664,0,0,1,1,0,1
52869,0,0,N,W,17,9617.417230742669,76304.72103150726,41.98634350452878,0,0,0,0,0,0,-128.8564243779281,158.9426282565279,-18.14182802787042,0,0,0,1,0,0
52945,0,0,S,W,21,9600.519748897907,76189.54633649098,41.60557495273391,0,0,0,0,0,0,-126.11775677428875,157.5399956372692,-22.407121770797666,1,0,0,0,0,1
53053,0,0,N,E,24,9584.923706982234,76099.75680169785,41.65436973967252,0,0,0,0,0,0,-127.8323507437062,159.14598039965838,-23.219899731975573,1,0,0,1,0,1
53180,0,0,N,E,19,9570.269672587807,75968.99080481479,42.4795408370925,0,0,0,0,0,0,-129.61284787200597,161.877815916649,-25.428149829228047,0,1,1,0,0,1
53306,0,0,S,E,21,9551.958123928785,75863.44120484483,42.41999530667517,0,0,0,0,0,0,-125.07784295370602,159.92224466706932,-22.44360648545663,0,0,1,1,1,0
53378,0,0,N,W,23,9537.416050681155,75757.67417399293,42.04590386303219,0,0,0,0,0,0,-124.73389008634567,164.95343338104033,-29.056449562852197,0,0,1,1,1,0
53482,0,0,S,W,21,9521.368612441469,75645.12211160915,41.669146925158536,0,0,0,0,0,0,-125.77803383491351,165.49604029446812,-28.27370330424034,0,1,1,1,1,1
53563,0,0,N,W,22,9502.80147887112,75556.37169718297,42.244821271369,0,0,0,0,0,0,-122.72944321474277,165.79423281320578,-29.184791782180195,0,0,0,1,1,1
53635,0,0,N,E,15,9489.717177788149,75451.40786980581,42.108154208869145,0,0,0,0,0,0,-123.77159839429532,164.32856346875872,-29.987293191647993,1,0,1,0,1,0
53728,0,0,N,W,16,9473.241649631676,75313.09052588968,41.463169707438574,0,0,0,0,0,0,-118.9510602612764,165.52352134010246,-34.52804575608058,1,0,1,1,0,1
53825,0,0,N,E,16,9454.735041906195,75203.04299315762,41.433408586872424,0,0,0,0,0,0,-120.23394824975364,168.59865956817805,-32.70151958110542,0,0,0,1,1,0
53954,0,0,S,W,21,9440.009085225247,75096.04780162583,41.5193970354324,0,0,0,0,0,0,-116.04004406046192,165.77925165265614,-34.14205207806621,1,1,1,0,0,0
54068,0,0,N,E,23,9421.072529202012,74981.57736014648,42.02258305672972,0,0,0,0,0,0,-117.44010190724099,165.48832747440431,-40.860333508524526,1,1,1,0,0,0
54138,0,0,S,E,19,9404.13652529149,74888.98543114134,41.96203893773777,0,0,0,0,0,0,-118.55026718450986,168.5877547831896,-39.231906353528196,0,0,1,1,1,1
54245,0,0,N,W,22,9387.776221241533,74759.46387884056,41.54316184594423,0,0,0,0,0,0,-114.47144055584256,167.75368122385123,-42.232847513469004,0,0,1,0,0,0
54370,0,0,N,E,17,9373.759832333091,74674.72809062914,41.75791172347443,0,0,0,0,0,0,-116.84575713201708,171.38819225840606,-40.95196102039401,0,1,1,1,1,0
54465,0,0,N,E,17,9356.465699636936,74543.29755734376,42.02814635766724,0,0,0,0,0,0,-113.63636103000336,168.14186122019862,-45.319977736331616,1,0,0,1,1,0
54537,0,0,S,E,23,9342.322279301934,74442.70443668403,41.717529209939684,0,0,0,0,0,0,-110.111319950534,171.1725284837926,-49.339667223671775,1,0,1,0,0,0
54655,0,0,S,E,19,9322.364569397952,74334.4783360045,42.59133746110425,0,0,0,0,0,0,-110.68094382036091,167.490562245571,-51.005457502498814,0,1,1,1,0,1
54749,0,0,S,W,17,9309.199895734506,74212.54439531131,41.6564588518137,0,0,0,0,0,0,-108.32855734810278,170.9008061220577,-53.61878543591778,0,1,1,0,0,0
54851,0,0,N,W,18,9292.904949455862,74098.98969503588,42.188894315807744,0,0,0,0,0,0,-111.04538542822114,171.79278037470084,-49.488988031656305,1,0,1,1,1,0
54976,0,0,S,E,20,9276.242588151423,74009.25511322389,41.80918004067344,0,0,0,0,0,0,-105.95252340844496,173.07154045078084,-54.44747770394441,1,0,0,1,0,0
55052,0,0,N,W,16,9259.918783110967,73910.33339652928,42.455587671322846,0,0,0,0,0,0,-104.20076615992768,171.14246465229644,-57.933127457244034,0,1,0,1,0,1
55179,0,0,S,E,18,9243.047121684827,73789.88800583885,42.19003691171536,0,0,0,0,0,0,-104.65784568330825,173.45413194538486,-59.56848698606561,1,1,1,0,1,0
55300,0,0,N,W,20,9226.225407512811,73659.48347633083,42.44164917489232,0,0,0,0,0,0,-106.25238652103846,173.01475100160673,-58.75194614831073,0,0,0,0,1,1
55372,0,0,N,W,17,9210.189745179643,73565.22349597221,41.93230699943067,0,0,0,0,0,0,-104.48943432425517,170.25635584140397,-59.14895722266931,1,0,1,1,1,1
55467,0,0,S,W,22,9192.498856030395,73470.24961018105,41.85723754467923,0,0,0,0,0,0,-100.70162781251928,170.32767372400946,-64.48709236220391,0,0,1,1,0,1
55574,0,0,N,E,21,9175.44907391591,73330.01960572187,41.689672868519736,0,0,0,0,0,0,-97.22923866944386,171.26198778762898,-65.56433779912489,0,0,1,1,0,1
55679,0,0,S,W,21,9160.484043141929,73222.35566744418,42.497548926001286,0,0,0,0,0,0,-96.17098565064664,175.45475477692153,-63.17560135119595,0,1,0,0,1,0
55779,0,0,N,E,19,9143.589824662304,73110.15404348008,41.547160968495255,0,0,0,0,0,0,-98.32270513189765,170.92629300673522,-64.64585568290875,0,0,0,1,0,1
55900,0,0,S,W,22,9128.970166775092,73017.11244230579,41.76487008366393,0,0,0,0,0,0,-97.24234236930084,174.93089533268997,-65.96814807677204,0,0,1,0,0,0
56025,0,0,N,W,16,9110.545447653112,72913.0282630071,41.471972218573555,0,0,0,0,0,0,-93.65859625586057,171.5427741740318,-67.91683971838155,1,1,1,0,0,1
56103,0,0,N,E,24,9096.36097411576,72781.10494656759,41.63512369745104,0,0,0,0,0,0,-91.13413553539016,176.82726083242474,-74.29262795438237,1,0,1,0,1,0
56223,0,0,N,E,18,9078.186087307524,72673.14977825877,42.30254932073988,0,0,0,0,0,0,-94.73448265894909,171.89810098110524,-70.94325632594615,0,0,0,0,1,1
56309,0,0,N,E,22,9060.667847296543,72564.85708760799,42.22257914981086,0,0,0,0,0,0,-89.37435463634226,171.89847703791054,-77.23334455861666,1,0,0,1,0,1
56407,0,0,N,E,16,9043.93678933446,72459.38809161568,41.96229906716957,0,0,0,0,0,0,-88.34972106516912,174.83130455148603,-76.21831881063846,1,1,0,1,1,0
56532,0,0,N,W,19,9028.00265807006,72347.35010486013,42.54152657569133,0,0,0,0,0,0,-85.58218422746299,173.58514358271682,-77.0830994768006,0,0,0,1,0,1
56633,0,0,S,W,20,9014.121199245512,72232.57448928444,42.11327553059262,0,0,0,0,0,0,-88.8341441255597,175.7433668540126,-81.24283364315959,0,1,1,0,0,1
56744,0,0,S,W,24,8996.370676023871,72143.73274549458,42.40438544696166,0,0,0,0,0,0,-86.7131320593737,174.36789093821682,-84.41935921772901,0,1,0,1,1,0
56853,0,0,S,E,15,8982.550201992539,72036.40351433396,42.57513283772283,0,0,0,0,0,0,-86.75221458662294,176.34523579425957,-83.77434166245057,0,0,0,1,0,0
56950,0,0,N,E,23,8964.33762633494,71905.61151674564,41.54676496748602,0,0,0,0,0,0,-85.59268354175033,176.11426273954288,-85.88055981075257,0,1,0,0,0,1
57022,0,0,N,E,18,8946.857453728746,71812.9609619827,41.661346315728544,0,0,0,0,0,0,-80.51849013187669,174.26961317685573,-88.84169136412262,0,0,1,1,1,0
57093,0,0,S,W,18,8931.775110279576,71707.36756917012,41.902629805938886,0,0,0,0,0,0,-77.46551287827165,174.92182463954097,-87.45409674291642,1,0,1,1,1,0
57212,0,0,N,E,22,8915.487613421947,71575.68627747228,41.72555422870144,0,0,0,0,0,0,-76.25681197159548,173.05592111177558,-87.86197674622244,0,1,1,0,1,1
57316,0,0,N,W,17,8896.660413700354,71490.26005719301,42.34815244074579,0,0,0,0,0,0,-76.33010413237038,173.9826370843433,-93.08936593811517,0,1,1,0,0,1
57401,0,0,N,E,19,8881.743544243544,71381.28548543647,41.952117982703776,0,0,0,0,0,0,-72.96687849967786,175.20553676032407,-92.48174936038107,0,1,0,0,1,0
57479,0,0,S,W,22,8868.164732754653,71269.35510331417,41.731740807937975,0,0,0,0,0,0,-72.06953479995359,171.9263647904662,-95.34515937577501,1,0,0,0,1,0
57556,0,0,S,W,15,8847.838469223123,71130.07883112694,42.53216718540556,0,0,0,0,0,0,-73.06408526636721,177.02288463515873,-94.84567673868014,0,1,1,0,1,1
57667,0,0,N,W,23,8835.545446045215,71029.75527571593,41.718504007934975,0,0,0,0,0,0,-73.04262061648814,172.2877968036115,-93.53534823349604,0,1,0,1,0,1
57779,0,0,S,E,23,8815.107092544042,70921.825923855,41.83343961868995,0,0,0,0,0,0,-69.22655329209388,175.42739757757633,-95.87070361800191,0,0,1,1,0,0
57892,0,0,N,E,20,8799.56049695971,70816.36874827287,41.73295045914686,0,0,0,0,0,0,-69.33369707921682,173.63233169829002,-96.56115653641959,0,0,1,1,0,1
57974,0,0,S,W,17,8782.464214150516,70690.60487921709,42.40080093175505,0,0,0,0,0,0,-68.42896244359315,176.3141152413478,-101.70156642422126,1,0,1,1,0,0
58056,0,0,N,E,16,8766.885120119552,70602.63138443073,41.65075755046666,0,0,0,0,0,0,-67.23974474535571,175.36462577819657,-99.34669512390387,1,1,1,0,0,0
58171,0,0,S,E,20,8753.630485306203,70485.73046653932,42.50676628094494,0,0,0,0,0,0,-65.67789722653706,173.97292602516694,-103.85144819093487,1,1,1,1,0,1
58276,0,0,N,E,20,8733.535619493565,70369.78734000436,41.53033954029936,0,0,0,0,0,0,-64.3422359059569,174.76281102701438,-106.8982730157248,1,1,0,1,1,1
58388,0,0,N,W,20,8717.25630971703,70252.4247012174,41.693741251645115,0,0,0,0,0,0,-58.554017077366645,172.61680494042798,-103.76835844915229,1,1,1,0,0,0
58472,0,0,N,E,23,8704.733763556053,70139.46891669519,41.72897544306058,0,0,0,0,0,0,-60.232895904058616,170.90360979688464,-108.08165639988356,0,1,1,0,0,0
58548,0,0,S,W,20,8687.457575564666,70039.68657232024,41.773327699480156,0,0,0,0,0,0,-55.613901111825584,174.2664020269248,-107.77084117749168,1,0,0,0,0,1
58640,0,0,N,W,20,8668.968173468167,69926.33725421586,41.95485242943659,0,0,0,0,0,0,-56.71912496178591,170.58348350753434,-111.3269202906092,1,1,1,0,1,0
58737,0,0,S,E,20,8654.776435714317,69840.56734816387,41.87046388404346,0,0,0,0,0,0,-57.14230307365962,171.2423296209288,-113.12886967185605,1,1,1,0,0,0
58823,0,0,S,E,24,8636.544718793004,69715.7917289251,42.26276510601682,0,0,0,0,0,0,-52.42487664726893,171.5216260196731,-110.44223569990483,1,0,1,0,1,1
58918,0,0,N,E,19,8619.815648883628,69605.73723172666,42.30734780045015,0,0,0,0,0,0,-55.28903580650809,169.7662117991295,-114.0066197765866,1,0,0,0,0,0
59012,0,0,N,W,22,8606.256247869536,69483.91556801143,42.406131773327296,0,0,0,0,0,0,-49.84777804632047,174.32029919540105,-117.4921032520058,0,0,1,1,0,1
59138,0,0,N,W,18,8586.809964220114,69395.72431454789,42.11477114802845,0,0,0,0,0,0,-47.83633350427346,170.85280332985943,-116.56345708535028,0,0,1,1,0,0
59261,0,0,S,W,17,8570.125553023465,69266.22552999208,41.6498481572051,0,0,0,0,0,0,-49.45511830056471,172.9502556644571,-120.82791337387245,0,0,0,1,1,0
59383,0,0,N,E,16,8557.288062825784,69165.69619734897,42.36501833832645,0,0,0,0,0,0,-44.66990317827827,170.82536527283293,-117.64750406749971,1,0,0,0,0,1
59457,0,0,N,W,16,8539.88296291576,69071.42056120564,41.83344031552415,0,0,0,0,0,0,-43.31729380349954,170.67642678315102,-118.90165528216599,0,0,0,1,1,0
59571,0,0,S,W,17,8522.290383773714,68937.96228350904,41.91073102391709,0,0,0,0,0,0,-44.48267745438711,169.02226728106248,-120.10164311781067,0,0,0,1,0,1
59667,0,0,N,W,23,8508.305913657581,68848.47470592827,41.423375543240994,0,0,0,0,0,0,-38.97247581998063,169.13560859637064,-123.78917895781372,0,1,0,0,0,1
59741,0,0,N,W,22,8492.0256448283,68733.19808676562,41.44670902143234,0,0,0,0,0,0,-42.687105089945646,169.6470223394306,-123.77052755192486,1,1,1,0,0,1
59867,0,0,S,E,21,8471.69184488122,68622.23496816575,42.466576472607905,0,0,0,0,0,0,-39.66236934348016,169.13325775482903,-126.90487407894065,1,1,0,1,1,1
59947,0,0,N,E,15,8456.339014760699,68518.87459637002,42.50905733368674,0,0,0,0,0,0,-37.86201463721977,170.3737635434135,-126.68250104256545,1,1,1,0,1,0
60050,0,0,S,W,20,8440.849437913766,68399.44629695213,42.48950392023742,0,0,0,0,0,0,-35.09101154389954,165.67819390307352,-126.95319316367197,0,1,1,1,0,0
60145,0,0,S,W,21,8426.963855620943,68280.09745844806,42.22673076877209,0,0,0,0,0,0,-34.52810442408371,167.83527517060716,-130.85543931636377,0,0,1,0,1,0
60250,0,0,S,E,18,8405.864139388399,68158.9570294854,41.96766103088116,0,0,0,0,0,0,-32.26341486087155,167.42249726815567,-129.2164901562398,0,1,1,1,1,1
60333,0,0,S,E,15,8391.193354102263,68050.71772805427,41.74575370650027,0,0,0,0,0,0,-28.680410767642208,168.18686804118687,-129.31981732424276,1,0,1,1,1,1
60415,0,0,N,W,15,8376.749875083495,67941.94299131744,41.43040304767254,0,0,0,0,0,0,-29.5735707693052,167.7631910861336,-130.23385582274213,0,0,0,1,0,1
60533,0,0,N,W,23,8361.14204168638,67860.6709472365,41.84017702049905,0,0,0,0,0,0,-26.2506654478667,162.70283896402793,-136.20803046029974,1,0,0,0,1,1
60652,0,0,N,W,17,8340.524416421618,67735.5699262514,42.031134676953705,0,0,0,0,0,0,-24.447297200652564,165.08497925375957,-132.52412349124154,1,1,0,1,0,0
60752,0,0,N,E,19,8327.272160220447,67620.87181766004,41.50552827196786,0,0,0,0,0,0,-24.329322917325126,162.16634859785333,-138.11200399510432,0,1,0,1,1,0
60827,0,0,S,W,23,8312.111563934455,67521.7370932969,41.48005482375416,0,0,0,0,0,0,-19.98222202060638,160.20343642117405,-134.87060640129798,0,1,1,0,1,0
60912,0,0,N,W,22,8292.296713409585,67415.38662258029,41.88210382174943,0,0,0,0,0,0,-24.0491035336444,162.64255912465336,-136.91673080721847,0,1,0,0,1,1
61030,0,0,S,E,23,8276.516201563749,67309.66240656916,41.571159196258286,0,0,0,0,0,0,-22.56776547416521,163.97901889599336,-142.1267179581207,0,0,0,1,1,1
61111,0,0,S,E,23,8262.161718884705,67172.99319647058,41.39438501836446,0,0,0,0,0,0,-18.98942244402498,162.5228967798471,-139.57319325396782,0,0,0,0,1,0
61222,0,0,S,W,20,8245.583900108873,67090.91413812207,42.02445049253525,0,0,0,0,0,0,-14.419043154402235,157.88050590891095,-143.82290812400123,0,1,1,0,0,1
61347,0,0,N,E,22,8228.457944471726,66978.02824485145,41.87701283806812,0,0,0,0,0,0,-11.868364018073567,161.54761018471797,-143.77175308184349,0,1,1,1,1,0
61455,0,0,S,E,18,8210.782518914742,66855.40693547897,41.400639646053946,0,0,0,0,0,0,-15.249615306300724,159.56958200850642,-146.1824319864602,0,1,0,1,0,1
61553,0,0,S,W,16,8193.348876695542,66746.45608969446,42.12492539417001,0,0,0,0,0,0,-12.535441479323438,160.2262043126049,-141.73842156234565,0,1,0,0,0,1
61644,0,0,S,W,16,8178.730044791746,66633.82353880767,42.17102458586866,0,0,0,0,0,0,-8.744476226708283,159.46689695602183,-143.2999958977415,0,1,1,1,0,1
61734,0,0,S,W,24,8163.923453146109,66528.54657361688,42.089417499501266,0,0,0,0,0,0,-5.884541774305104,157.51616757788779,-147.81170954223953,1,0,0,1,0,0
61806,0,0,S,E,22,8145.945240310069,66414.24216166201,41.82588679060748,0,0,0,0,0,0,-9.6891410859416,154.44390629159375,-149.9592857446358,1,1,1,0,1,1
61883,0,0,S,E,20,8131.232373749772,66305.70990999746,41.657356708710196,0,0,0,0,0,0,-6.816487122836834,153.63351554239793,-146.51008062578626,1,0,1,0,1,0
61982,0,0,S,W,20,8112.31885352011,66194.56919317866,41.97284846625666,0,0,0,0,0,0,-1.692039427727026,156.52821713262233,-149.3897366336835,1,0,1,0,0,1
62070,0,0,S,W,22,8096.524764603745,66086.21627077913,41.65286735756305,0,0,0,0,0,0,-0.0084015673640776,155.3848917484671,-148.1241348605981,0,0,1,0,0,0
62145,0,0,S,E,22,8083.537926624459,65984.83982156706,42.396393945192756,0,0,0,0,0,0,0.7108399158407919,149.24779779359724,-151.9350141476519,0,1,0,1,1,1
62267,0,0,N,W,20,8063.7311241261805,65872.55441579966,41.70409769704115,0,0,0,0,0,0,3.65265387833684,152.06665753050612,-153.96771734671154,1,0,1,0,0,0
62361,0,0,S,W,24,8050.213666422211,65769.12891563828,42.27519564203373,0,0,0,0,0,0,1.9500633137156915,149.64999246074677,-151.53310984699823,0,1,0,1,1,0
62463,0,0,S,W,17,8034.1938518645175,65659.33603024825,42.1916118712837,0,0,0,0,0,0,3.9034184014173543,151.33980370617886,-151.80909501856743,0,0,0,0,0,1
62544,0,0,N,W,20,8017.470601319606,65549.50683723908,42.20240182964663,0,0,0,0,0,0,4.747394008191833,150.96002811059697,-157.09011524030913,0,1,1,1,1,0
62664,0,0,N,E,20,8000.639026332658,65435.62759555313,41.55688969572024,0,0,0,0,0,0,10.19185634391069,144.32142557005093,-156.8336736928691,1,1,1,0,0,1
62736,0,0,S,E,16,7981.414993348708,65327.74346291281,42.18425306765183,0,0,0,0,0,0,11.220500821570853,148.22524820452412,-155.904702884894,0,0,0,1,1,1
